,Batch,ID,Time,Embryo,Zona
1678,D2017_09_07_S00330_I0776_D_pdb,E2,7777,0.2377,0.3978
1679,D2017_09_07_S00330_I0776_D_pdb,E2,1512,0.1998,0.3746
1680,D2017_09_07_S00330_I0776_D_pdb,E2,8027,0.3306,0.4350
1681,D2017_09_07_S00330_I0776_D_pdb,E2,4922,0.2013,0.3789
1682,D2017_09_07_S00330_I0776_D_pdb,E2,2365,0.1957,0.3812
1683,D2017_09_07_S00330_I0776_D_pdb,E2,7907,0.2830,0.4203
1684,D2017_09_07_S00330_I0776_D_pdb,E2,3891,0.2020,0.3741
1685,D2017_09_07_S00330_I0776_D_pdb,E2,1892,0.1978,0.3740
1686,D2017_09_07_S00330_I0776_D_pdb,E2,1792,0.2031,0.3739
1687,D2017_09_07_S00330_I0776_D_pdb,E2,3951,0.2017,0.3750
1688,D2017_09_07_S00330_I0776_D_pdb,E2,7117,0.1987,0.3755
1689,D2017_09_07_S00330_I0776_D_pdb,E2,4882,0.2036,0.3787
1690,D2017_09_07_S00330_I0776_D_pdb,E2,1192,0.1991,0.3731
1691,D2017_09_07_S00330_I0776_D_pdb,E2,4192,0.1957,0.3769
1692,D2017_09_07_S00330_I0776_D_pdb,E2,3351,0.1992,0.3767
1693,D2017_09_07_S00330_I0776_D_pdb,E2,7026,0.2030,0.3775
1694,D2017_09_07_S00330_I0776_D_pdb,E2,5002,0.2018,0.3792
1695,D2017_09_07_S00330_I0776_D_pdb,E2,2629,0.1992,0.3744
1696,D2017_09_07_S00330_I0776_D_pdb,E2,3971,0.2007,0.3731
1697,D2017_09_07_S00330_I0776_D_pdb,E2,7507,0.2017,0.3736
1698,D2017_09_07_S00330_I0776_D_pdb,E2,6021,0.2019,0.3783
1699,D2017_09_07_S00330_I0776_D_pdb,E2,8137,0.3596,0.5032
1700,D2017_09_07_S00330_I0776_D_pdb,E2,3211,0.1969,0.3763
1701,D2017_09_07_S00330_I0776_D_pdb,E2,4782,0.2001,0.3797
1702,D2017_09_07_S00330_I0776_D_pdb,E2,4652,0.2021,0.3802
1703,D2017_09_07_S00330_I0776_D_pdb,E2,7917,0.2859,0.4194
1704,D2017_09_07_S00330_I0776_D_pdb,E2,5731,0.2028,0.3777
1705,D2017_09_07_S00330_I0776_D_pdb,E2,5851,0.2033,0.3779
1706,D2017_09_07_S00330_I0776_D_pdb,E2,7827,0.2546,0.4044
1707,D2017_09_07_S00330_I0776_D_pdb,E2,6769,0.2005,0.3767
1708,D2017_09_07_S00330_I0776_D_pdb,E2,7207,0.2016,0.3776
1709,D2017_10_18_S0101_I831_pdb,E1,3028,0.1836,0.3226
1710,D2017_10_18_S0101_I831_pdb,E1,4256,0.1845,0.3229
1711,D2017_10_18_S0101_I831_pdb,E1,6939,0.1793,0.3226
1712,D2017_10_18_S0101_I831_pdb,E1,5346,0.1854,0.3273
1713,D2017_10_18_S0101_I831_pdb,E1,5659,0.1834,0.3241
1714,D2017_10_18_S0101_I831_pdb,E1,6819,0.1801,0.3202
1715,D2017_10_18_S0101_I831_pdb,E1,3789,0.1860,0.3301
1716,D2017_10_18_S0101_I831_pdb,E1,4896,0.1844,0.3250
1717,D2017_10_18_S0101_I831_pdb,E1,2221,0.1839,0.3204
1718,D2017_10_18_S0101_I831_pdb,E1,6469,0.1850,0.3208
1719,D2017_10_18_S0101_I831_pdb,E1,7478,0.2019,0.3295
1720,D2017_10_18_S0101_I831_pdb,E1,605,0.1762,0.3212
1721,D2017_10_18_S0101_I831_pdb,E1,4276,0.1847,0.3238
1722,D2017_10_18_S0101_I831_pdb,E1,1731,0.1879,0.3251
1723,D2017_10_18_S0101_I831_pdb,E1,5789,0.1852,0.3209
1724,D2017_10_18_S0101_I831_pdb,E1,595,0.1757,0.3205
1725,D2017_10_18_S0101_I831_pdb,E1,7468,0.1998,0.3274
1726,D2017_10_18_S0101_I831_pdb,E1,8078,0.2775,0.3669
1727,D2017_10_18_S0101_I831_pdb,E1,515,0.1755,0.3218
1728,D2017_10_18_S0101_I831_pdb,E1,3148,0.1818,0.3261
1729,D2017_10_18_S0101_I831_pdb,E1,85,0.1738,0.3234
1730,D2017_10_18_S0101_I831_pdb,E1,3769,0.1880,0.3267
1731,D2017_10_18_S0101_I831_pdb,E1,6579,0.1831,0.3206
1732,D2017_10_18_S0101_I831_pdb,E1,6909,0.1793,0.3210
1733,D2017_10_18_S0101_I831_pdb,E1,2936,0.1870,0.3242
1734,D2017_10_18_S0101_I831_pdb,E1,3418,0.1820,0.3240
1735,D2017_10_18_S0101_I831_pdb,E1,3088,0.1841,0.3229
1736,D2017_10_18_S0101_I831_pdb,E1,3198,0.1853,0.3254
1737,D2017_10_18_S0101_I831_pdb,E1,5386,0.1849,0.3265
1738,D2017_10_18_S0101_I831_pdb,E1,8329,0.3518,0.4768
1739,D2017_10_18_S0101_I831_pdb,E1,4496,0.1839,0.3224
1740,D2017_10_18_S0101_I831_pdb,E1,6199,0.1816,0.3214
1741,D2017_10_18_S0101_I831_pdb,E1,495,0.1688,0.3207
1742,D2017_10_18_S0101_I831_pdb,E1,4009,0.1829,0.3261
1743,D2017_10_18_S0101_I831_pdb,E1,4776,0.1822,0.3269
1744,D2017_10_18_S0101_I831_pdb,E1,3939,0.1824,0.3272
1745,D2017_10_18_S0101_I831_pdb,E1,205,0.1769,0.3248
1746,D2017_10_18_S0101_I831_pdb,E1,3348,0.1850,0.3263
1747,D2017_10_18_S0101_I831_pdb,E1,2451,0.1813,0.3236
1748,D2017_10_18_S0101_I831_pdb,E1,8098,0.2880,0.3692
1749,D2017_10_18_S0101_I831_pdb,E1,6219,0.1845,0.3206
1750,D2017_10_18_S0101_I831_pdb,E1,5487,0.1863,0.3240
1751,D2017_10_18_S0101_I831_pdb,E1,6029,0.1880,0.3201
1752,D2017_10_18_S0101_I831_pdb,E1,4506,0.1845,0.3219
1753,D2017_10_18_S0101_I831_pdb,E1,1981,0.1888,0.3242
1754,D2017_10_18_S0101_I831_pdb,E1,5869,0.1887,0.3217
1755,D2017_10_18_S0101_I831_pdb,E1,6259,0.1838,0.3187
1756,D2017_10_18_S0101_I831_pdb,E1,2381,0.1859,0.3249
1757,D2017_10_18_S0101_I831_pdb,E1,5929,0.1862,0.3199
1758,D2017_10_18_S0101_I831_pdb,E1,7348,0.1918,0.3279
1759,D2017_10_18_S0101_I831_pdb,E1,4756,0.1817,0.3242
1760,D2017_10_18_S0101_I831_pdb,E1,6359,0.1832,0.3183
1761,D2017_10_18_S0101_I831_pdb,E1,7998,0.2175,0.3384
1762,D2017_10_18_S0101_I831_pdb,E1,4586,0.1826,0.3230
1763,D2017_10_18_S0101_I831_pdb,E1,7908,0.2071,0.3324
1764,D2017_10_18_S0101_I831_pdb,E1,1491,0.1783,0.3178
1765,D2017_10_18_S0101_I831_pdb,E1,3158,0.1821,0.3261
1766,D2017_10_18_S0101_I831_pdb,E1,7095,0.1853,0.3257
1767,D2017_10_18_S0101_I831_pdb,E1,6179,0.1816,0.3209
1768,D2017_10_18_S0101_I831_pdb,E1,2957,0.1858,0.3221
1769,D2017_10_18_S0101_I831_pdb,E1,4996,0.1841,0.3233
1770,D2017_10_18_S0101_I831_pdb,E1,5859,0.1892,0.3215
1771,D2017_10_18_S0101_I831_pdb,E1,2926,0.1845,0.3249
1772,D2017_10_18_S0101_I831_pdb,E1,1301,0.1786,0.3198
1773,D2017_10_18_S0101_I831_pdb,E1,705,0.1782,0.3227
1774,D2017_10_18_S0101_I831_pdb,E1,8389,0.3138,0.3719
1775,D2017_10_18_S0101_I831_pdb,E1,7928,0.2032,0.3324
1776,D2017_10_18_S0101_I831_pdb,E1,5569,0.1860,0.3254
1777,D2017_10_18_S0101_I831_pdb,E1,4736,0.1832,0.3241
1778,D2017_10_18_S0101_I831_pdb,E1,5196,0.1867,0.3240
1779,D2017_10_18_S0101_I831_pdb,E1,2291,0.1842,0.3238
1780,D2017_10_18_S0101_I831_pdb,E1,6449,0.1864,0.3190
1781,D2017_10_18_S0101_I831_pdb,E1,5709,0.1836,0.3256
1782,D2017_10_18_S0101_I831_pdb,E1,8128,0.3078,0.3674
1783,D2017_10_18_S0101_I831_pdb,E1,5046,0.1865,0.3208
1784,D2017_10_18_S0101_I831_pdb,E1,6839,0.1792,0.3213
1785,D2017_10_18_S0101_I831_pdb,E1,4186,0.1838,0.3241
1786,D2017_10_18_S0101_I831_pdb,E1,6659,0.1817,0.3201
1787,D2017_10_18_S0101_I831_pdb,E1,95,0.1722,0.3238
1788,D2017_10_18_S0101_I831_pdb,E1,5899,0.1857,0.3236
1789,D2017_10_18_S0101_I831_pdb,E1,6109,0.1819,0.3214
1790,D2017_10_18_S0101_I831_pdb,E1,505,0.1705,0.3223
1791,D2017_10_18_S0101_I831_pdb,E1,5256,0.1842,0.3268
1792,D2017_10_18_S0101_I831_pdb,E1,5156,0.1858,0.3243
1793,D2017_10_18_S0101_I831_pdb,E1,5106,0.1854,0.3195
1794,D2017_10_18_S0101_I831_pdb,E1,5166,0.1873,0.3225
1795,D2017_10_18_S0101_I831_pdb,E1,2906,0.1880,0.3252
1796,D2017_10_18_S0101_I831_pdb,E1,1149,0.1780,0.3234
1797,D2017_10_18_S0101_I831_pdb,E1,2541,0.1835,0.3227
1798,D2017_10_18_S0101_I831_pdb,E1,5136,0.1866,0.3228
1799,D2017_10_18_S0101_I831_pdb,E1,886,0.1756,0.3229
1800,D2017_10_18_S0101_I831_pdb,E1,926,0.1770,0.3234
1801,D2017_10_18_S0101_I831_pdb,E1,5236,0.1856,0.3265
1802,D2017_10_18_S0101_I831_pdb,E1,4646,0.1838,0.3250
1803,D2017_10_18_S0101_I831_pdb,E1,5549,0.1845,0.3272
1804,D2017_10_18_S0101_I831_pdb,E1,3849,0.1873,0.3265
1805,D2017_10_18_S0101_I831_pdb,E1,2001,0.1869,0.3250
1806,D2017_10_18_S0101_I831_pdb,E1,6529,0.1821,0.3210
1807,D2017_10_18_S0101_I831_pdb,E1,1961,0.1874,0.3280
1808,D2017_10_18_S0101_I831_pdb,E1,1621,0.1836,0.3243
1809,D2017_10_18_S0101_I831_pdb,E1,5226,0.1864,0.3246
1810,D2017_10_18_S0101_I831_pdb,E1,655,0.1756,0.3209
1811,D2017_10_18_S0101_I831_pdb,E1,5539,0.1844,0.3269
1812,D2017_10_18_S0101_I831_pdb,E1,5146,0.1877,0.3248
1813,D2017_10_18_S0101_I831_pdb,E1,4326,0.1837,0.3223
1814,D2017_10_18_S0101_I831_pdb,E1,1691,0.1820,0.3202
1815,D2017_10_18_S0101_I831_pdb,E1,8198,0.3359,0.4741
1816,D2017_10_18_S0101_I831_pdb,E1,7608,0.2410,0.3523
1817,D2017_10_18_S0101_I831_pdb,E1,8148,0.3174,0.3747
1818,D2017_10_18_S0101_I831_pdb,E1,485,0.1699,0.3218
1819,D2017_10_18_S0101_I831_pdb,E1,996,0.1768,0.3230
1820,D2017_10_18_S0101_I831_pdb,E1,3338,0.1843,0.3256
1821,D2017_10_18_S0101_I831_pdb,E1,7968,0.2015,0.3361
1822,D2017_10_18_S0101_I831_pdb,E1,285,0.1743,0.3249
1823,D2017_10_18_S0101_I831_pdb,E1,7308,0.1904,0.3296
1824,D2017_10_18_S0101_I831_pdb,E1,5719,0.1839,0.3255
1825,D2017_10_18_S0101_I831_pdb,E1,2801,0.1833,0.3228
1826,D2017_10_18_S0101_I831_pdb,E1,4083,0.1824,0.3224
1827,D2017_10_18_S0101_I831_pdb,E1,7418,0.1923,0.3270
1828,D2017_10_18_S0101_I831_pdb,E1,6349,0.1828,0.3204
1829,D2017_10_18_S0101_I831_pdb,E1,165,0.1746,0.3259
1830,D2017_10_18_S0101_I831_pdb,E1,876,0.1776,0.3252
1831,D2017_10_18_S0101_I831_pdb,E1,5839,0.1867,0.3223
1832,D2017_10_18_S0101_I831_pdb,E1,6959,0.1806,0.3216
1833,D2017_10_18_S0101_I831_pdb,E1,745,0.1759,0.3233
1834,D2017_10_18_S0101_I831_pdb,E1,2701,0.1843,0.3225
1835,D2017_10_18_S0101_I831_pdb,E1,2761,0.1832,0.3245
1836,D2017_10_18_S0101_I831_pdb,E1,3388,0.1824,0.3264
1837,D2017_10_18_S0101_I831_pdb,E1,946,0.1776,0.3243
1838,D2017_10_18_S0101_I831_pdb,E1,6439,0.1855,0.3165
1839,D2017_10_18_S0101_I831_pdb,E1,1671,0.1829,0.3192
1840,D2017_10_18_S0101_I831_pdb,E1,7558,0.2217,0.3442
1841,D2017_10_18_S0101_I831_pdb,E1,5066,0.1866,0.3197
1842,D2017_10_18_S0101_I831_pdb,E1,7958,0.2025,0.3327
1843,D2017_10_18_S0101_I831_pdb,E1,7358,0.1928,0.3293
1844,D2017_10_18_S0101_I831_pdb,E1,5116,0.1860,0.3215
1845,D2017_10_18_S0101_I831_pdb,E1,5769,0.1860,0.3235
1846,D2017_10_18_S0101_I831_pdb,E1,145,0.1752,0.3237
1847,D2017_10_18_S0101_I831_pdb,E1,1036,0.1698,0.3243
1848,D2017_10_18_S0101_I831_pdb,E1,1026,0.1753,0.3235
1849,D2017_10_18_S0101_I831_pdb,E1,4097,0.1829,0.3205
1850,D2017_10_18_S0101_I831_pdb,E1,8289,0.3574,0.4674
1851,D2017_10_18_S0101_I831_pdb,E1,7598,0.2384,0.3521
1852,D2017_10_18_S0101_I831_pdb,E1,695,0.1768,0.3232
1853,D2017_10_18_S0101_I831_pdb,E1,225,0.1756,0.3247
1854,D2017_10_18_S0101_I831_pdb,E1,305,0.1726,0.3245
1855,D2017_10_18_S0101_I831_pdb,E1,8359,0.3315,0.4423
1856,D2017_10_18_S0101_I831_pdb,E1,8248,0.3368,0.4806
1857,D2017_10_18_S0101_I831_pdb,E1,7288,0.1889,0.3312
1858,D2017_10_18_S0101_I831_pdb,E1,415,0.1737,0.3234
1859,D2017_10_18_S0101_I831_pdb,E1,8048,0.2502,0.3601
1860,D2017_10_18_S0101_I831_pdb,E1,55,0.1758,0.3225
1861,D2017_10_18_S0101_I831_pdb,E1,2501,0.1831,0.3256
1862,D2017_10_18_S0101_I831_pdb,E1,846,0.1820,0.3242
1863,D2017_10_18_S0101_I831_pdb,E1,1159,0.1779,0.3222
1864,D2017_10_18_S0101_I831_pdb,E1,2281,0.1838,0.3228
1865,D2017_10_18_S0101_I831_pdb,E1,7988,0.2090,0.3386
1866,D2017_10_18_S0101_I831_pdb,E1,6229,0.1850,0.3189
1867,D2017_10_18_S0101_I831_pdb,E1,665,0.1771,0.3224
1868,D2017_10_18_S0101_I831_pdb,E1,4696,0.1829,0.3253
1869,D2017_10_18_S0101_I831_pdb,E1,6949,0.1778,0.3217
1870,D2017_10_18_S0101_I831_pdb,E1,7105,0.1854,0.3242
1871,D2017_10_18_S0101_I831_pdb,E1,5016,0.1851,0.3205
1872,D2017_10_18_S0101_I831_pdb,E1,2641,0.1825,0.3226
1873,D2017_10_18_S0101_I831_pdb,E1,795,0.1765,0.3261
1874,D2017_10_18_S0101_I831_pdb,E1,7818,0.2097,0.3379
1875,D2017_10_18_S0101_I831_pdb,E1,4266,0.1820,0.3251
1876,D2017_10_18_S0101_I831_pdb,E1,4226,0.1850,0.3245
1877,D2017_10_18_S0101_I831_pdb,E1,1411,0.1755,0.3197
1878,D2017_10_18_S0101_I831_pdb,E1,1921,0.1868,0.3277
1879,D2017_10_18_S0101_I831_pdb,E1,4636,0.1827,0.3256
1880,D2017_10_18_S0101_I831_pdb,E1,3468,0.1839,0.3255
1881,D2017_10_18_S0101_I831_pdb,E1,8309,0.3621,0.4723
1882,D2017_10_18_S0101_I831_pdb,E1,7208,0.1867,0.3258
1883,D2017_10_18_S0101_I831_pdb,E1,2161,0.1823,0.3223
1884,D2017_10_18_S0101_I831_pdb,E1,5639,0.1852,0.3229
1885,D2017_10_18_S0101_I831_pdb,E1,5619,0.1875,0.3233
1886,D2017_10_18_S0101_I831_pdb,E1,3899,0.1846,0.3275
1887,D2017_10_18_S0101_I831_pdb,E1,6679,0.1821,0.3218
1888,D2017_10_18_S0101_I831_pdb,E1,5849,0.1871,0.3214
1889,D2017_10_18_S0101_I831_pdb,E1,8158,0.3213,0.3826
1890,D2017_10_18_S0101_I831_pdb,E1,2571,0.1865,0.3232
1891,D2017_10_18_S0101_I831_pdb,E1,3278,0.1792,0.3243
1892,D2017_10_18_S0101_I831_pdb,E1,3398,0.1820,0.3256
1893,D2017_10_18_S0101_I831_pdb,E1,8238,0.3411,0.4644
1894,D2017_10_18_S0101_I831_pdb,E1,3949,0.1793,0.3263
1895,D2017_10_18_S0101_I831_pdb,E1,345,0.1732,0.3236
1896,D2017_10_18_S0101_I831_pdb,E1,5829,0.1872,0.3212
1897,D2017_10_18_S0101_I831_pdb,E1,3839,0.1876,0.3273
1898,D2017_10_18_S0101_I831_pdb,E1,7838,0.2059,0.3357
1899,D2017_10_18_S0101_I831_pdb,E1,2371,0.1854,0.3254
1900,D2017_10_18_S0101_I831_pdb,E1,2331,0.1840,0.3247
1901,D2017_10_18_S0101_I831_pdb,E1,6979,0.1806,0.3224
1902,D2017_10_18_S0101_I831_pdb,E1,7528,0.2122,0.3361
1903,D2017_10_18_S0101_I831_pdb,E1,4176,0.1843,0.3255
1904,D2017_10_18_S0101_I831_pdb,E1,1531,0.1816,0.3190
1905,D2017_10_18_S0101_I831_pdb,E1,7858,0.2018,0.3342
1906,D2017_10_18_S0101_I831_pdb,E1,2621,0.1844,0.3245
1907,D2017_10_18_S0101_I831_pdb,E1,2731,0.1836,0.3244
1908,D2017_10_18_S0101_I831_pdb,E1,7618,0.2453,0.3507
1909,D2017_10_18_S0101_I831_pdb,E1,1611,0.1852,0.3232
1910,D2017_10_18_S0101_I831_pdb,E1,4626,0.1838,0.3244
1911,D2017_10_18_S0101_I831_pdb,E1,6709,0.1839,0.3207
1912,D2017_10_18_S0101_I831_pdb,E1,8178,0.3314,0.3838
1913,D2017_10_18_S0101_I831_pdb,E1,2671,0.1838,0.3227
1914,D2017_10_18_S0101_I831_pdb,E1,5779,0.1864,0.3215
1915,D2017_10_18_S0101_I831_pdb,E1,4061,0.1840,0.3238
1916,D2017_10_18_S0101_I831_pdb,E1,3809,0.1857,0.3300
1917,D2017_10_18_S0101_I831_pdb,E1,4476,0.1863,0.3200
1918,D2017_10_18_S0101_I831_pdb,E1,7548,0.2220,0.3390
1919,D2017_10_18_S0101_I831_pdb,E1,8208,0.3362,0.3751
1920,D2017_10_18_S0101_I831_pdb,E1,25,0.1778,0.3257
1921,D2017_10_18_S0101_I831_pdb,E1,6009,0.1869,0.3203
1922,D2017_10_18_S0101_I831_pdb,E1,3619,0.1863,0.3292
1923,D2017_10_18_S0101_I831_pdb,E1,1239,0.1791,0.3215
1924,D2017_10_18_S0101_I831_pdb,E1,1311,0.1771,0.3209
1925,D2017_10_18_S0101_I831_pdb,E1,2431,0.1834,0.3237
1926,D2017_10_18_S0101_I831_pdb,E1,2531,0.1837,0.3231
1927,D2017_10_18_S0101_I831_pdb,E1,6309,0.1805,0.3194
1928,D2017_10_18_S0101_I831_pdb,E1,1431,0.1770,0.3182
1929,D2017_10_18_S0101_I831_pdb,E1,7778,0.2250,0.3448
1930,D2017_10_18_S0101_I831_pdb,E1,5337,0.1867,0.3270
1931,D2017_10_18_S0101_I831_pdb,E1,4906,0.1865,0.3244
1932,D2017_10_18_S0101_I831_pdb,E1,2141,0.1802,0.3258
1933,D2017_10_18_S0101_I831_pdb,E1,1681,0.1834,0.3223
1934,D2017_10_18_S0101_I831_pdb,E1,7878,0.2058,0.3343
1935,D2017_10_18_S0101_I831_pdb,E1,8028,0.2399,0.3566
1936,D2017_10_18_S0101_I831_pdb,E1,916,0.1793,0.3230
1937,D2017_10_18_S0101_I831_pdb,E1,3238,0.1792,0.3222
1938,D2017_10_18_S0101_I831_pdb,E1,4516,0.1834,0.3236
1939,D2017_10_18_S0101_I831_pdb,E1,1249,0.1773,0.3191
1940,D2017_10_18_S0101_I831_pdb,E1,1871,0.1850,0.3283
1941,D2017_10_18_S0101_I831_pdb,E1,2101,0.1810,0.3235
1942,D2017_10_18_S0101_I831_pdb,E1,3779,0.1870,0.3295
1943,D2017_10_18_S0101_I831_pdb,E1,5599,0.1854,0.3244
1944,D2017_10_18_S0101_I831_pdb,E1,4936,0.1855,0.3232
1945,D2017_10_18_S0101_I831_pdb,E1,1129,0.1795,0.3206
1946,D2017_10_18_S0101_I831_pdb,E1,3889,0.1875,0.3278
1947,D2017_10_18_S0101_I831_pdb,E1,3829,0.1892,0.3272
1948,D2017_10_18_S0101_I831_pdb,E1,1371,0.1771,0.3188
1949,D2017_10_18_S0101_I831_pdb,E1,2581,0.1856,0.3236
1950,D2017_10_18_S0101_I831_pdb,E1,4306,0.1842,0.3220
1951,D2017_10_18_S0101_I831_pdb,E1,5406,0.1847,0.3252
1952,D2017_10_18_S0101_I831_pdb,E1,7868,0.2044,0.3332
1953,D2017_10_18_S0101_I831_pdb,E1,8228,0.3422,0.4730
1954,D2017_10_18_S0101_I831_pdb,E1,565,0.1715,0.3231
1955,D2017_10_18_S0101_I831_pdb,E1,2111,0.1780,0.3239
1956,D2017_10_18_S0101_I831_pdb,E1,2821,0.1843,0.3236
1957,D2017_10_18_S0101_I831_pdb,E1,8118,0.2996,0.3684
1958,D2017_10_18_S0101_I831_pdb,E1,3549,0.1837,0.3274
1959,D2017_10_18_S0101_I831_pdb,E1,3118,0.1805,0.3248
1960,D2017_10_18_S0101_I831_pdb,E1,1481,0.1746,0.3185
1961,D2017_10_18_S0101_I831_pdb,E1,5589,0.1880,0.3252
1962,D2017_10_18_S0101_I831_pdb,E1,1016,0.1770,0.3223
1963,D2017_10_18_S0101_I831_pdb,E1,7808,0.2117,0.3341
1964,D2017_10_18_S0101_I831_pdb,E1,7378,0.1934,0.3283
1965,D2017_10_18_S0101_I831_pdb,E1,6629,0.1836,0.3215
1966,D2017_10_18_S0101_I831_pdb,E1,1341,0.1750,0.3209
1967,D2017_10_18_S0101_I831_pdb,E1,3959,0.1774,0.3245
1968,D2017_10_18_S0101_I831_pdb,E1,826,0.1781,0.3247
1969,D2017_10_18_S0101_I831_pdb,E1,785,0.1785,0.3234
1970,D2017_10_18_S0101_I831_pdb,E1,1441,0.1770,0.3181
1971,D2017_10_18_S0101_I831_pdb,E1,635,0.1756,0.3218
1972,D2017_10_18_S0101_I831_pdb,E1,805,0.1780,0.3258
1973,D2017_10_18_S0101_I831_pdb,E1,7578,0.2287,0.3485
1974,D2017_10_18_S0101_I831_pdb,E1,3498,0.1797,0.3252
1975,D2017_10_18_S0101_I831_pdb,E1,3569,0.1829,0.3295
1976,D2017_10_18_S0101_I831_pdb,E1,215,0.1763,0.3248
1977,D2017_10_18_S0101_I831_pdb,E1,1881,0.1873,0.3254
1978,D2017_10_18_S0101_I831_pdb,E1,2491,0.1840,0.3235
1979,D2017_10_18_S0101_I831_pdb,E1,675,0.1775,0.3219
1980,D2017_10_18_S0101_I831_pdb,E1,7648,0.2244,0.3430
1981,D2017_10_18_S0101_I831_pdb,E1,2241,0.1813,0.3252
1982,D2017_10_18_S0101_I831_pdb,E1,3749,0.1840,0.3299
1983,D2017_10_18_S0101_I831_pdb,E1,5286,0.1830,0.3274
1984,D2017_10_18_S0101_I831_pdb,E1,8409,0.3241,0.4686
1985,D2017_10_18_S0101_I831_pdb,E1,7085,0.1822,0.3250
1986,D2017_10_18_S0101_I831_pdb,E1,6999,0.1795,0.3227
1987,D2017_10_18_S0101_I831_pdb,E1,6729,0.1807,0.3191
1988,D2017_10_18_S0101_I831_pdb,E1,5989,0.1851,0.3200
1989,D2017_10_18_S0101_I831_pdb,E1,5959,0.1869,0.3187
1990,D2017_10_18_S0101_I831_pdb,E1,8349,0.3350,0.4700
1991,D2017_10_18_S0101_I831_pdb,E1,7508,0.2094,0.3346
1992,D2017_10_18_S0101_I831_pdb,E1,1941,0.1877,0.3264
1993,D2017_10_18_S0101_I831_pdb,E1,535,0.1730,0.3214
1994,D2017_10_18_S0101_I831_pdb,E1,5497,0.1863,0.3239
1995,D2017_10_18_S0101_I831_pdb,E1,6379,0.1843,0.3164
1996,D2017_10_18_S0101_I831_pdb,E1,3308,0.1825,0.3237
1997,D2017_10_18_S0101_I831_pdb,E1,4666,0.1835,0.3261
1998,D2017_10_18_S0101_I831_pdb,E1,6639,0.1838,0.3222
1999,D2017_10_18_S0101_I831_pdb,E1,7155,0.1875,0.3286
2000,D2017_10_18_S0101_I831_pdb,E1,6339,0.1812,0.3192
2001,D2017_10_18_S0101_I831_pdb,E1,7198,0.1911,0.3260
2002,D2017_10_18_S0101_I831_pdb,E1,4556,0.1858,0.3238
2003,D2017_10_18_S0101_I831_pdb,E1,1901,0.1870,0.3239
2004,D2017_10_18_S0101_I831_pdb,E1,1821,0.1826,0.3266
2005,D2017_10_18_S0101_I831_pdb,E1,2131,0.1832,0.3225
2006,D2017_10_18_S0101_I831_pdb,E1,3689,0.1859,0.3285
2007,D2017_10_18_S0101_I831_pdb,E1,856,0.1784,0.3250
2008,D2017_10_18_S0101_I831_pdb,E1,2791,0.1855,0.3210
2009,D2017_10_18_S0101_I831_pdb,E1,1291,0.1782,0.3193
2010,D2017_10_18_S0101_I831_pdb,E1,1199,0.1774,0.3208
2011,D2017_10_18_S0101_I831_pdb,E1,8058,0.2630,0.3570
2012,D2017_10_18_S0101_I831_pdb,E1,3819,0.1876,0.3299
2013,D2017_10_18_S0101_I831_pdb,E1,6279,0.1848,0.3190
2014,D2017_10_18_S0101_I831_pdb,E1,3268,0.1799,0.3241
2015,D2017_10_18_S0101_I831_pdb,E1,365,0.1748,0.3230
2016,D2017_10_18_S0101_I831_pdb,E1,4946,0.1839,0.3232
2017,D2017_10_18_S0101_I831_pdb,E1,3258,0.1812,0.3232
2018,D2017_10_18_S0101_I831_pdb,E1,1099,0.1754,0.3225
2019,D2017_10_18_S0101_I831_pdb,E1,3699,0.1860,0.3285
2020,D2017_10_18_S0101_I831_pdb,E1,8268,0.3512,0.4518
2021,D2017_10_18_S0101_I831_pdb,E1,1771,0.1872,0.3232
2022,D2017_10_18_S0101_I831_pdb,E1,6559,0.1841,0.3180
2023,D2017_10_18_S0101_I831_pdb,E1,1831,0.1806,0.3257
2024,D2017_10_18_S0101_I831_pdb,E1,5246,0.1857,0.3252
2025,D2017_10_18_S0101_I831_pdb,E1,4656,0.1842,0.3247
2026,D2017_10_18_S0101_I831_pdb,E1,3108,0.1821,0.3228
2027,D2017_10_18_S0101_I831_pdb,E1,45,0.1756,0.3250
2028,D2017_10_18_S0101_I831_pdb,E1,5889,0.1871,0.3232
2029,D2017_10_18_S0101_I831_pdb,E1,4396,0.1835,0.3246
2030,D2017_10_18_S0101_I831_pdb,E1,6039,0.1877,0.3195
2031,D2017_10_18_S0101_I831_pdb,E1,2771,0.1871,0.3228
2032,D2017_10_18_S0101_I831_pdb,E1,5126,0.1851,0.3269
2033,D2017_10_18_S0101_I831_pdb,E1,5919,0.1869,0.3214
2034,D2017_10_18_S0101_I831_pdb,E1,2481,0.1832,0.3257
2035,D2017_10_18_S0101_I831_pdb,E1,4042,0.1853,0.3281
2036,D2017_10_18_S0101_I831_pdb,E1,6769,0.1809,0.3205
2037,D2017_10_18_S0101_I831_pdb,E1,6459,0.1861,0.3193
2038,D2017_10_18_S0101_I831_pdb,E1,1391,0.1752,0.3198
2039,D2017_10_18_S0101_I831_pdb,E1,8299,0.3614,0.4703
2040,D2017_10_18_S0101_I831_pdb,E1,6079,0.1848,0.3214
2041,D2017_10_18_S0101_I831_pdb,E1,685,0.1758,0.3223
2042,D2017_10_18_S0101_I831_pdb,E1,5417,0.1837,0.3274
2043,D2017_10_18_S0101_I831_pdb,E1,7828,0.2080,0.3357
