,Batch,ID,Time,Embryo,Zona,Ratio
1831,D2018_02_25_S00434_I0776,E6,5686,0.2121,0.3337,0.6356
1832,D2018_02_25_S00434_I0776,E6,9547,,0.5907,
1833,D2018_02_25_S00434_I0776,E6,6877,0.1938,0.3128,0.6196
1834,D2018_02_25_S00434_I0776,E6,6721,0.1824,0.3185,0.5727
1835,D2018_02_25_S00434_I0776,E6,3597,0.1779,0.3042,0.5848
1836,D2018_02_25_S00434_I0776,E6,1939,0.1774,0.3108,0.5708
1837,D2018_02_25_S00434_I0776,E6,5055,0.2000,0.3261,0.6133
1838,D2018_02_25_S00434_I0776,E6,6754,0.1833,0.3190,0.5746
1839,D2018_02_25_S00434_I0776,E6,5746,0.1923,0.3399,0.5658
1840,D2018_02_25_S00434_I0776,E6,6541,0.1863,0.3052,0.6104
1841,D2018_02_25_S00434_I0776,E6,5556,0.2120,0.3242,0.6539
1842,D2018_02_25_S00434_I0776,E6,1719,0.2019,0.3279,0.6157
1843,D2018_02_25_S00434_I0776,E6,8242,0.2329,0.3505,0.6645
1844,D2018_02_25_S00434_I0776,E6,5901,0.1928,0.3556,0.5422
1845,D2018_02_25_S00434_I0776,E6,4187,0.1824,0.2970,0.6141
1846,D2018_02_25_S00434_I0776,E6,8007,0.2668,0.4076,0.6546
1847,D2018_02_25_S00434_I0776,E6,3307,0.1980,0.3366,0.5882
1848,D2018_02_25_S00434_I0776,E6,3817,0.1777,0.3147,0.5647
1849,D2018_02_25_S00434_I0776,E6,5185,0.1873,0.3350,0.5591
1850,D2018_02_25_S00434_I0776,E6,8786,,0.4437,
1851,D2018_02_25_S00434_I0776,E6,2399,0.2039,0.3228,0.6317
1852,D2018_02_25_S00434_I0776,E6,6091,0.2250,0.3678,0.6117
1853,D2018_02_25_S00434_I0776,E6,3967,0.2031,0.3105,0.6541
1854,D2018_02_25_S00434_I0776,E6,6671,0.1900,0.3347,0.5677
1855,D2018_02_25_S00434_I0776,E6,1098,0.1552,0.3171,0.4894
1856,D2018_02_25_S00434_I0776,E6,5396,0.1915,0.3274,0.5849
1857,D2018_02_25_S00434_I0776,E6,9447,,0.4957,
1858,D2018_02_25_S00434_I0776,E6,9517,,0.5617,
1859,D2018_02_25_S00434_I0776,E6,6837,0.1803,0.3317,0.5436
1860,D2018_02_25_S00434_I0776,E6,7457,0.2440,0.3702,0.6591
1861,D2018_02_25_S00434_I0776,E6,3277,0.1939,0.3283,0.5906
1862,D2018_02_25_S00434_I0776,E6,5326,0.2018,0.3300,0.6115
1863,D2018_02_25_S00434_I0776,E6,5536,0.2094,0.3281,0.6382
1864,D2018_02_25_S00434_I0776,E6,1669,0.1939,0.3166,0.6124
1865,D2018_02_25_S00434_I0776,E6,1228,0.2041,0.3211,0.6356
1866,D2018_02_25_S00434_I0776,E6,8372,0.2293,0.4012,0.5715
1867,D2018_02_25_S00434_I0776,E6,6131,0.1963,0.3460,0.5673
1868,D2018_02_25_S00434_I0776,E6,8797,,0.4832,
1869,D2018_02_25_S00434_I0776,E6,4495,0.1899,0.3316,0.5727
1870,D2018_02_25_S00434_I0776,E6,7507,0.2687,0.3690,0.7282
1871,D2018_02_25_S00434_I0776,E6,8117,0.2102,0.3736,0.5626
1872,D2018_02_25_S00434_I0776,E6,7467,0.2450,0.3672,0.6672
1873,D2018_02_25_S00434_I0776,E6,8716,0.2431,0.3847,0.6319
1874,D2018_02_25_S00434_I0776,E6,6391,0.1832,0.3222,0.5686
1875,D2018_02_25_S00434_I0776,E6,4455,0.2057,0.3309,0.6216
1876,D2018_02_25_S00434_I0776,E6,1528,0.1975,0.3195,0.6182
1877,D2018_02_25_S00434_I0776,E6,2349,0.2015,0.3568,0.5647
1878,D2018_02_25_S00434_I0776,E6,1829,0.1916,0.3217,0.5956
1879,D2018_02_25_S00434_I0776,E6,3607,0.1835,0.3059,0.5999
1880,D2018_02_25_S00434_I0776,E6,6711,0.1771,0.3161,0.5603
1881,D2018_02_25_S00434_I0776,E6,3527,0.1893,0.3159,0.5992
1882,D2018_02_25_S00434_I0776,E6,6691,0.1726,0.2985,0.5782
1883,D2018_02_25_S00434_I0776,E6,2642,0.1961,0.3309,0.5926
1884,D2018_02_25_S00434_I0776,E6,3587,0.1961,0.3018,0.6498
1885,D2018_02_25_S00434_I0776,E6,3397,0.1910,0.3388,0.5638
1886,D2018_02_25_S00434_I0776,E6,8087,0.2435,0.3667,0.6640
1887,D2018_02_25_S00434_I0776,E6,3837,0.2058,0.3482,0.5910
1888,D2018_02_25_S00434_I0776,E6,1358,0.2004,0.3287,0.6097
1889,D2018_02_25_S00434_I0776,E6,5981,0.1965,0.3237,0.6070
1890,D2018_02_25_S00434_I0776,E6,5941,0.1902,0.3165,0.6009
1891,D2018_02_25_S00434_I0776,E6,9387,,0.5542,
1892,D2018_02_25_S00434_I0776,E6,4655,0.1970,0.3237,0.6086
1893,D2018_02_25_S00434_I0776,E6,2079,0.1933,0.3728,0.5185
1894,D2018_02_25_S00434_I0776,E6,5306,0.2070,0.3289,0.6294
1895,D2018_02_25_S00434_I0776,E6,1608,0.1847,0.3449,0.5355
1896,D2018_02_25_S00434_I0776,E6,2099,0.2101,0.3546,0.5925
1897,D2018_02_25_S00434_I0776,E6,3227,0.2027,0.3575,0.5670
1898,D2018_02_25_S00434_I0776,E6,4405,0.1997,0.3211,0.6219
1899,D2018_02_25_S00434_I0776,E6,6301,0.1951,0.3082,0.6330
1900,D2018_02_25_S00434_I0776,E6,2726,0.2028,0.3429,0.5914
1901,D2018_02_25_S00434_I0776,E6,1218,0.2110,0.3086,0.6837
1902,D2018_02_25_S00434_I0776,E6,3777,0.2101,0.3460,0.6072
1903,D2018_02_25_S00434_I0776,E6,8167,0.2491,0.3357,0.7420
1904,D2018_02_25_S00434_I0776,E6,2837,0.1826,0.3392,0.5383
1905,D2018_02_25_S00434_I0776,E6,1879,0.1958,0.2952,0.6633
1906,D2018_02_25_S00434_I0776,E6,5145,0.1951,0.3349,0.5826
1907,D2018_02_25_S00434_I0776,E6,8147,0.2069,0.3363,0.6152
1908,D2018_02_25_S00434_I0776,E6,4665,0.1962,0.3340,0.5874
1909,D2018_02_25_S00434_I0776,E6,6987,0.1876,0.3293,0.5697
1910,D2018_02_25_S00434_I0776,E6,2602,0.1905,0.3263,0.5838
1911,D2018_02_25_S00434_I0776,E6,4037,0.1904,0.2999,0.6349
1912,D2018_02_25_S00434_I0776,E6,6807,0.1856,0.3309,0.5609
1913,D2018_02_25_S00434_I0776,E6,6451,0.1782,0.3161,0.5637
1914,D2018_02_25_S00434_I0776,E6,3467,0.2008,0.3238,0.6201
1915,D2018_02_25_S00434_I0776,E6,2757,0.1945,0.3219,0.6042
1916,D2018_02_25_S00434_I0776,E6,4117,0.1805,0.3224,0.5599
1917,D2018_02_25_S00434_I0776,E6,2542,0.1940,0.3532,0.5493
1918,D2018_02_25_S00434_I0776,E6,8466,,0.4166,
1919,D2018_02_25_S00434_I0776,E6,3087,0.2101,0.3509,0.5987
1920,D2018_02_25_S00434_I0776,E6,2009,0.2029,0.3338,0.6078
1921,D2018_02_25_S00434_I0776,E6,8127,0.2566,0.3603,0.7122
1922,D2018_02_25_S00434_I0776,E6,6681,0.1785,0.3019,0.5913
1923,D2018_02_25_S00434_I0776,E6,2189,0.1882,0.3505,0.5369
1924,D2018_02_25_S00434_I0776,E6,7837,0.2605,0.3973,0.6557
1925,D2018_02_25_S00434_I0776,E6,5766,0.2009,0.3344,0.6008
1926,D2018_02_25_S00434_I0776,E6,7040,0.1915,0.3388,0.5652
1927,D2018_02_25_S00434_I0776,E6,4385,0.1964,0.3284,0.5981
1928,D2018_02_25_S00434_I0776,E6,5206,0.2020,0.3243,0.6229
1929,D2018_02_25_S00434_I0776,E6,4325,0.1906,0.2990,0.6375
1930,D2018_02_25_S00434_I0776,E6,1749,0.1935,0.3308,0.5849
1931,D2018_02_25_S00434_I0776,E6,3367,0.2047,0.3520,0.5815
1932,D2018_02_25_S00434_I0776,E6,9626,,0.5517,
1933,D2018_02_25_S00434_I0776,E6,9227,,0.4838,
1934,D2018_02_25_S00434_I0776,E6,5196,0.1951,0.3389,0.5757
1935,D2018_02_25_S00434_I0776,E6,6101,0.1863,0.3327,0.5600
1936,D2018_02_25_S00434_I0776,E6,5286,0.1794,0.3228,0.5558
1937,D2018_02_25_S00434_I0776,E6,2997,0.2066,0.3583,0.5766
1938,D2018_02_25_S00434_I0776,E6,7377,0.2772,0.4060,0.6828
1939,D2018_02_25_S00434_I0776,E6,2299,0.1875,0.3253,0.5764
1940,D2018_02_25_S00434_I0776,E6,3067,0.2085,0.3389,0.6152
1941,D2018_02_25_S00434_I0776,E6,8966,,0.6694,
1942,D2018_02_25_S00434_I0776,E6,8402,0.2126,0.4410,0.4821
1943,D2018_02_25_S00434_I0776,E6,4237,0.2069,0.3064,0.6753
1944,D2018_02_25_S00434_I0776,E6,7407,0.2782,0.3704,0.7511
1945,D2018_02_25_S00434_I0776,E6,8262,0.2511,0.3664,0.6853
1946,D2018_02_25_S00434_I0776,E6,5456,0.2025,0.3188,0.6352
1947,D2018_02_25_S00434_I0776,E6,7587,0.2295,0.3530,0.6501
1948,D2018_02_25_S00434_I0776,E6,1769,0.2059,0.3318,0.6206
1949,D2018_02_25_S00434_I0776,E6,5496,0.1979,0.3077,0.6432
1950,D2018_02_25_S00434_I0776,E6,9047,,0.6751,
1951,D2018_02_25_S00434_I0776,E6,8876,,0.5172,
1952,D2018_02_25_S00434_I0776,E6,7367,0.2440,0.3816,0.6394
1953,D2018_02_25_S00434_I0776,E6,7757,0.2849,0.4155,0.6857
1954,D2018_02_25_S00434_I0776,E6,4227,0.2149,0.3035,0.7081
1955,D2018_02_25_S00434_I0776,E6,6441,0.1700,0.3185,0.5338
1956,D2018_02_25_S00434_I0776,E6,8606,,0.4074,
1957,D2018_02_25_S00434_I0776,E6,5706,0.2069,0.3126,0.6619
1958,D2018_02_25_S00434_I0776,E6,9467,,0.5431,
1959,D2018_02_25_S00434_I0776,E6,2479,0.2055,0.3273,0.6279
1960,D2018_02_25_S00434_I0776,E6,1548,0.2128,0.3266,0.6516
1961,D2018_02_25_S00434_I0776,E6,1689,0.1807,0.3232,0.5591
1962,D2018_02_25_S00434_I0776,E6,6551,0.2030,0.3204,0.6336
1963,D2018_02_25_S00434_I0776,E6,7477,0.2837,0.3786,0.7493
1964,D2018_02_25_S00434_I0776,E6,7557,0.2687,0.3872,0.6940
1965,D2018_02_25_S00434_I0776,E6,8212,0.2419,0.3204,0.7550
1966,D2018_02_25_S00434_I0776,E6,5656,0.2007,0.3289,0.6102
1967,D2018_02_25_S00434_I0776,E6,7316,0.2383,0.3516,0.6778
1968,D2018_02_25_S00434_I0776,E6,4097,0.1983,0.2990,0.6632
1969,D2018_02_25_S00434_I0776,E6,2696,0.1868,0.3433,0.5441
1970,D2018_02_25_S00434_I0776,E6,3757,0.2021,0.3502,0.5771
1971,D2018_02_25_S00434_I0776,E6,4745,0.2023,0.3090,0.6547
1972,D2018_02_25_S00434_I0776,E6,3787,0.2094,0.3329,0.6290
1973,D2018_02_25_S00434_I0776,E6,8272,0.2555,0.3470,0.7363
1974,D2018_02_25_S00434_I0776,E6,7246,0.2020,0.3488,0.5791
1975,D2018_02_25_S00434_I0776,E6,7011,0.1880,0.3135,0.5997
1976,D2018_02_25_S00434_I0776,E6,5566,0.2004,0.3378,0.5933
1977,D2018_02_25_S00434_I0776,E6,8047,0.2857,0.4403,0.6489
1978,D2018_02_25_S00434_I0776,E6,6261,0.2163,0.3302,0.6551
1979,D2018_02_25_S00434_I0776,E6,4107,0.1946,0.3136,0.6205
1980,D2018_02_25_S00434_I0776,E6,5756,0.2091,0.3324,0.6291
1981,D2018_02_25_S00434_I0776,E6,7647,0.2305,0.3759,0.6132
1982,D2018_02_25_S00434_I0776,E6,3027,0.2083,0.3931,0.5299
1983,D2018_02_25_S00434_I0776,E6,7857,0.2986,0.4406,0.6777
1984,D2018_02_25_S00434_I0776,E6,5246,0.2075,0.3251,0.6383
1985,D2018_02_25_S00434_I0776,E6,4905,0.1946,0.3283,0.5928
1986,D2018_02_25_S00434_I0776,E6,4217,0.2119,0.3352,0.6322
1987,D2018_02_25_S00434_I0776,E6,5921,0.1906,0.3296,0.5783
1988,D2018_02_25_S00434_I0776,E6,4815,0.2018,0.3395,0.5944
1989,D2018_02_25_S00434_I0776,E6,2499,0.2010,0.3413,0.5889
1990,D2018_02_25_S00434_I0776,E6,4935,0.2009,0.3095,0.6491
1991,D2018_02_25_S00434_I0776,E6,7747,0.2118,0.4196,0.5048
1992,D2018_02_25_S00434_I0776,E6,1308,0.2016,0.3324,0.6065
1993,D2018_02_25_S00434_I0776,E6,7236,0.2277,0.3505,0.6496
1994,D2018_02_25_S00434_I0776,E6,5516,0.2003,0.3249,0.6165
1995,D2018_02_25_S00434_I0776,E6,8766,,0.4673,
1996,D2018_02_25_S00434_I0776,E6,6121,0.1898,0.2997,0.6333
1997,D2018_02_25_S00434_I0776,E6,1729,0.1888,0.3448,0.5476
1998,D2018_02_25_S00434_I0776,E6,4057,0.1837,0.3101,0.5924
1999,D2018_02_25_S00434_I0776,E6,6461,0.1817,0.3208,0.5664
2000,D2018_02_25_S00434_I0776,E6,2827,0.1879,0.3299,0.5696
2001,D2018_02_25_S00434_I0776,E6,8332,0.2230,0.3887,0.5737
2002,D2018_02_25_S00434_I0776,E6,1248,0.1866,0.3304,0.5648
2003,D2018_02_25_S00434_I0776,E6,3437,0.1967,0.3255,0.6043
2004,D2018_02_25_S00434_I0776,E6,5526,0.1988,0.3051,0.6516
2005,D2018_02_25_S00434_I0776,E6,8696,,0.3883,
2006,D2018_02_25_S00434_I0776,E6,7687,0.2277,0.4290,0.5308
2007,D2018_02_25_S00434_I0776,E6,5406,0.1907,0.3416,0.5583
2008,D2018_02_25_S00434_I0776,E6,4645,0.2019,0.3290,0.6137
2009,D2018_02_25_S00434_I0776,E6,8252,0.2555,0.3754,0.6806
2010,D2018_02_25_S00434_I0776,E6,4425,0.2003,0.3229,0.6203
2011,D2018_02_25_S00434_I0776,E6,2797,0.2032,0.3239,0.6274
2012,D2018_02_25_S00434_I0776,E6,3937,0.1956,0.3296,0.5934
2013,D2018_02_25_S00434_I0776,E6,6947,0.1950,0.3146,0.6198
2014,D2018_02_25_S00434_I0776,E6,8516,,0.4594,
2015,D2018_02_25_S00434_I0776,E6,2129,0.2021,0.3385,0.5970
2016,D2018_02_25_S00434_I0776,E6,7787,0.2597,0.4324,0.6006
2017,D2018_02_25_S00434_I0776,E6,1068,0.2093,0.3280,0.6381
2018,D2018_02_25_S00434_I0776,E6,4755,0.1993,0.3227,0.6176
2019,D2018_02_25_S00434_I0776,E6,4895,0.2033,0.3301,0.6159
2020,D2018_02_25_S00434_I0776,E6,8202,0.2452,0.3405,0.7201
2021,D2018_02_25_S00434_I0776,E6,4975,0.2042,0.3575,0.5712
2022,D2018_02_25_S00434_I0776,E6,6521,0.2112,0.3101,0.6811
2023,D2018_02_25_S00434_I0776,E6,8067,0.2283,0.3546,0.6438
2024,D2018_02_25_S00434_I0776,E6,2179,0.1944,0.3486,0.5577
2025,D2018_02_25_S00434_I0776,E6,3247,0.1887,0.3248,0.5810
2026,D2018_02_25_S00434_I0776,E6,7807,0.2623,0.4092,0.6410
2027,D2018_02_25_S00434_I0776,E6,8476,,0.4110,
2028,D2018_02_25_S00434_I0776,E6,7081,0.2038,0.3495,0.5831
2029,D2018_02_25_S00434_I0776,E6,9437,,0.5115,
2030,D2018_02_25_S00434_I0776,E6,1278,0.1891,0.3203,0.5904
2031,D2018_02_25_S00434_I0776,E6,7897,0.2122,0.4496,0.4720
2032,D2018_02_25_S00434_I0776,E6,2419,0.1978,0.3507,0.5640
2033,D2018_02_25_S00434_I0776,E6,3637,0.1977,0.3011,0.6566
2034,D2018_02_25_S00434_I0776,E6,5961,0.1934,0.3316,0.5832
2035,D2018_02_25_S00434_I0776,E6,5095,0.2048,0.3535,0.5793
2036,D2018_02_25_S00434_I0776,E6,3347,0.2091,0.3361,0.6221
2037,D2018_02_25_S00434_I0776,E6,2449,0.2065,0.3420,0.6038
2038,D2018_02_25_S00434_I0776,E6,5025,0.2081,0.3467,0.6002
2039,D2018_02_25_S00434_I0776,E6,3997,0.1953,0.3076,0.6349
2040,D2018_02_25_S00434_I0776,E6,5376,0.1946,0.3316,0.5869
2041,D2018_02_25_S00434_I0776,E6,3857,0.1864,0.3276,0.5690
2042,D2018_02_25_S00434_I0776,E6,4635,0.1915,0.3217,0.5953
2043,D2018_02_25_S00434_I0776,E6,5085,0.2026,0.3441,0.5888
2044,D2018_02_25_S00434_I0776,E6,9177,0.2371,0.4108,0.5772
2045,D2018_02_25_S00434_I0776,E6,9337,,0.5260,
2046,D2018_02_25_S00434_I0776,E6,9197,,0.4558,
2047,D2018_02_25_S00434_I0776,E6,8937,,0.6079,
2048,D2018_02_25_S00434_I0776,E6,2817,0.1905,0.3454,0.5515
2049,D2018_02_25_S00434_I0776,E6,3107,0.2039,0.3209,0.6354
2050,D2018_02_25_S00434_I0776,E6,4615,0.1839,0.3332,0.5519
2051,D2018_02_25_S00434_I0776,E6,4335,0.2074,0.3242,0.6397
2052,D2018_02_25_S00434_I0776,E6,9287,,0.5150,
2053,D2018_02_25_S00434_I0776,E6,4605,0.2082,0.3444,0.6045
2054,D2018_02_25_S00434_I0776,E6,4355,0.1981,0.3165,0.6259
2055,D2018_02_25_S00434_I0776,E6,9587,,0.5852,
2056,D2018_02_25_S00434_I0776,E6,1949,0.1973,0.3173,0.6218
2057,D2018_02_25_S00434_I0776,E6,8636,0.2447,0.3790,0.6456
2058,D2018_02_25_S00434_I0776,E6,9017,,0.6140,
2059,D2018_02_25_S00434_I0776,E6,5991,0.1918,0.3344,0.5736
2060,D2018_02_25_S00434_I0776,E6,7627,0.2509,0.3679,0.6820
2061,D2018_02_25_S00434_I0776,E6,1618,0.2018,0.3388,0.5956
2062,D2018_02_25_S00434_I0776,E6,2229,0.2015,0.3334,0.6044
2063,D2018_02_25_S00434_I0776,E6,6291,0.1637,0.2931,0.5585
2064,D2018_02_25_S00434_I0776,E6,1468,0.2018,0.3170,0.6366
2065,D2018_02_25_S00434_I0776,E6,1819,0.2169,0.3312,0.6549
2066,D2018_02_25_S00434_I0776,E6,6221,0.2032,0.3343,0.6078
2067,D2018_02_25_S00434_I0776,E6,5626,0.2094,0.3225,0.6493
2068,D2018_02_25_S00434_I0776,E6,3157,0.1984,0.3252,0.6101
2069,D2018_02_25_S00434_I0776,E6,8456,,0.3747,
2070,D2018_02_25_S00434_I0776,E6,7154,0.2246,0.3829,0.5866
2071,D2018_02_25_S00434_I0776,E6,8556,,0.4454,
2072,D2018_02_25_S00434_I0776,E6,3117,0.1986,0.3112,0.6382
2073,D2018_02_25_S00434_I0776,E6,3427,0.2019,0.3219,0.6272
2074,D2018_02_25_S00434_I0776,E6,2359,0.2021,0.3775,0.5354
2075,D2018_02_25_S00434_I0776,E6,6867,0.1862,0.3075,0.6055
2076,D2018_02_25_S00434_I0776,E6,7527,0.2847,0.3740,0.7612
2077,D2018_02_25_S00434_I0776,E6,2807,0.1980,0.3201,0.6186
2078,D2018_02_25_S00434_I0776,E6,4007,0.1949,0.3043,0.6405
2079,D2018_02_25_S00434_I0776,E6,2957,0.2095,0.3767,0.5561
2080,D2018_02_25_S00434_I0776,E6,7817,0.2771,0.4176,0.6636
2081,D2018_02_25_S00434_I0776,E6,9127,,0.6966,
2082,D2018_02_25_S00434_I0776,E6,3577,0.2029,0.3046,0.6661
2083,D2018_02_25_S00434_I0776,E6,9277,,0.4345,
2084,D2018_02_25_S00434_I0776,E6,3297,0.1874,0.3528,0.5312
2085,D2018_02_25_S00434_I0776,E6,4137,0.1751,0.3168,0.5527
2086,D2018_02_25_S00434_I0776,E6,2219,0.1948,0.3495,0.5574
2087,D2018_02_25_S00434_I0776,E6,2389,0.1991,0.3250,0.6126
2088,D2018_02_25_S00434_I0776,E6,7517,0.2626,0.3655,0.7185
2089,D2018_02_25_S00434_I0776,E6,3207,0.2060,0.3187,0.6464
2090,D2018_02_25_S00434_I0776,E6,2877,0.1934,0.3307,0.5848
2091,D2018_02_25_S00434_I0776,E6,2329,0.2024,0.3505,0.5775
2092,D2018_02_25_S00434_I0776,E6,3257,0.2000,0.3398,0.5886
2093,D2018_02_25_S00434_I0776,E6,8907,,0.6410,
2094,D2018_02_25_S00434_I0776,E6,8232,0.2622,0.3537,0.7413
2095,D2018_02_25_S00434_I0776,E6,6401,0.1744,0.3152,0.5533
2096,D2018_02_25_S00434_I0776,E6,4067,0.1846,0.3081,0.5992
2097,D2018_02_25_S00434_I0776,E6,8956,,0.5412,
2098,D2018_02_25_S00434_I0776,E6,5911,0.1796,0.3517,0.5107
2099,D2018_02_25_S00434_I0776,E6,8916,,0.6612,
2100,D2018_02_25_S00434_I0776,E6,4585,0.1921,0.3275,0.5866
2101,D2018_02_25_S00434_I0776,E6,3267,0.2013,0.3432,0.5865
2102,D2018_02_25_S00434_I0776,E6,7427,0.2852,0.4019,0.7096
2103,D2018_02_25_S00434_I0776,E6,5336,0.1996,0.3066,0.6510
2104,D2018_02_25_S00434_I0776,E6,1909,0.2137,0.3193,0.6693
2105,D2018_02_25_S00434_I0776,E6,6741,0.1748,0.3139,0.5569
2106,D2018_02_25_S00434_I0776,E6,8292,0.2692,0.4003,0.6725
2107,D2018_02_25_S00434_I0776,E6,6321,0.1831,0.2962,0.6182
2108,D2018_02_25_S00434_I0776,E6,3557,0.1985,0.3051,0.6506
2109,D2018_02_25_S00434_I0776,E6,3627,0.2291,0.3168,0.7232
2110,D2018_02_25_S00434_I0776,E6,6021,0.1894,0.3498,0.5415
2111,D2018_02_25_S00434_I0776,E6,9307,,0.4526,
2112,D2018_02_25_S00434_I0776,E6,8586,,0.4220,
2113,D2018_02_25_S00434_I0776,E6,8486,,0.3754,
2114,D2018_02_25_S00434_I0776,E6,2369,0.1944,0.3645,0.5333
2115,D2018_02_25_S00434_I0776,E6,3707,0.2130,0.3297,0.6460
2116,D2018_02_25_S00434_I0776,E6,1168,0.2044,0.3358,0.6087
2117,D2018_02_25_S00434_I0776,E6,6201,0.1953,0.3448,0.5664
2118,D2018_02_25_S00434_I0776,E6,5606,0.2130,0.3123,0.6820
2119,D2018_02_25_S00434_I0776,E6,4795,0.2045,0.3285,0.6225
2120,D2018_02_25_S00434_I0776,E6,3847,0.1961,0.3455,0.5676
2121,D2018_02_25_S00434_I0776,E6,4555,0.1997,0.3031,0.6589
2122,D2018_02_25_S00434_I0776,E6,4545,0.1964,0.3243,0.6056
2123,D2018_02_25_S00434_I0776,E6,4625,0.1972,0.3271,0.6029
2124,D2018_02_25_S00434_I0776,E6,5346,0.1923,0.3264,0.5892
2125,D2018_02_25_S00434_I0776,E6,2279,0.1968,0.3173,0.6202
2126,D2018_02_25_S00434_I0776,E6,9297,,0.3875,
2127,D2018_02_25_S00434_I0776,E6,5296,0.1964,0.3183,0.6170
2128,D2018_02_25_S00434_I0776,E6,8646,0.2299,0.4103,0.5603
2129,D2018_02_25_S00434_I0776,E6,5236,0.1960,0.3285,0.5967
2130,D2018_02_25_S00434_I0776,E6,5546,0.1912,0.3204,0.5968
2131,D2018_02_25_S00434_I0776,E6,1439,0.1953,0.3212,0.6080
2132,D2018_02_25_S00434_I0776,E6,3877,0.1936,0.3194,0.6061
2133,D2018_02_25_S00434_I0776,E6,3927,0.2047,0.3345,0.6120
2134,D2018_02_25_S00434_I0776,E6,5105,0.2049,0.3592,0.5704
2135,D2018_02_25_S00434_I0776,E6,5115,0.2042,0.3607,0.5661
2136,D2018_02_25_S00434_I0776,E6,2039,0.1997,0.3175,0.6290
2137,D2018_02_25_S00434_I0776,E6,5226,0.1941,0.3293,0.5894
2138,D2018_02_25_S00434_I0776,E6,5616,0.2133,0.3275,0.6513
2139,D2018_02_25_S00434_I0776,E6,9427,,0.4883,
2140,D2018_02_25_S00434_I0776,E6,1428,0.1976,0.3117,0.6339
2141,D2018_02_25_S00434_I0776,E6,5871,0.2006,0.3531,0.5681
2142,D2018_02_25_S00434_I0776,E6,6061,0.2032,0.3590,0.5660
2143,D2018_02_25_S00434_I0776,E6,3807,0.1967,0.3365,0.5845
2144,D2018_02_25_S00434_I0776,E6,6601,0.1864,0.3001,0.6211
2145,D2018_02_25_S00434_I0776,E6,9247,,0.4162,
2146,D2018_02_25_S00434_I0776,E6,5066,0.2015,0.3459,0.5825
2147,D2018_02_25_S00434_I0776,E6,9497,,0.5118,
2148,D2018_02_25_S00434_I0776,E6,4945,0.1995,0.3304,0.6038
2149,D2018_02_25_S00434_I0776,E6,8412,0.2353,0.3997,0.5887
2150,D2018_02_25_S00434_I0776,E6,6887,0.1842,0.3298,0.5585
2151,D2018_02_25_S00434_I0776,E6,4875,0.2147,0.3228,0.6651
2152,D2018_02_25_S00434_I0776,E6,7987,0.2771,0.3736,0.7417
2153,D2018_02_25_S00434_I0776,E6,6621,0.2027,0.3160,0.6415
2154,D2018_02_25_S00434_I0776,E6,6491,0.1768,0.3015,0.5864
2155,D2018_02_25_S00434_I0776,E6,5666,0.2035,0.3335,0.6102
2156,D2018_02_25_S00434_I0776,E6,7051,0.1966,0.3337,0.5892
2157,D2018_02_25_S00434_I0776,E6,6501,0.1889,0.3225,0.5857
2158,D2018_02_25_S00434_I0776,E6,9027,,0.6387,
2159,D2018_02_25_S00434_I0776,E6,7196,0.2138,0.3401,0.6286
2160,D2018_02_25_S00434_I0776,E6,3677,0.1952,0.3124,0.6248
2161,D2018_02_25_S00434_I0776,E6,2987,0.2380,0.3602,0.6607
2162,D2018_02_25_S00434_I0776,E6,5851,0.2098,0.3474,0.6039
2163,D2018_02_25_S00434_I0776,E6,9557,,0.5345,
2164,D2018_02_25_S00434_I0776,E6,4445,0.1992,0.3301,0.6035
2165,D2018_02_25_S00434_I0776,E6,6041,0.1876,0.3371,0.5565
2166,D2018_02_25_S00434_I0776,E6,4277,0.1984,0.3146,0.6306
2167,D2018_02_25_S00434_I0776,E6,7927,0.2512,0.3840,0.6542
2168,D2018_02_25_S00434_I0776,E6,1989,0.1844,0.3305,0.5579
2169,D2018_02_25_S00434_I0776,E6,2622,0.1834,0.3224,0.5689
2170,D2018_02_25_S00434_I0776,E6,3237,0.1895,0.3318,0.5711
2171,D2018_02_25_S00434_I0776,E6,9527,,0.5497,
2172,D2018_02_25_S00434_I0776,E6,5971,0.1920,0.3614,0.5313
2173,D2018_02_25_S00434_I0776,E6,1839,0.2139,0.3324,0.6435
2174,D2018_02_25_S00434_I0776,E6,8736,,0.4154,
2175,D2018_02_25_S00434_I0776,E6,6361,0.1990,0.3163,0.6291
2176,D2018_02_25_S00434_I0776,E6,5881,0.2177,0.3434,0.6340
2177,D2018_02_25_S00434_I0776,E6,7547,0.2911,0.3918,0.7430
2178,D2018_02_25_S00434_I0776,E6,5005,0.2073,0.3373,0.6146
2179,D2018_02_25_S00434_I0776,E6,3217,0.2131,0.3581,0.5951
2180,D2018_02_25_S00434_I0776,E6,8382,0.2225,0.4384,0.5075
2181,D2018_02_25_S00434_I0776,E6,1639,0.1921,0.3331,0.5767
2182,D2018_02_25_S00434_I0776,E6,5266,0.1916,0.3256,0.5885
2183,D2018_02_25_S00434_I0776,E6,8726,,0.4136,
2184,D2018_02_25_S00434_I0776,E6,5436,0.1987,0.3369,0.5898
2185,D2018_02_25_S00434_I0776,E6,3197,0.2053,0.3193,0.6430
2186,D2018_02_25_S00434_I0776,E6,4415,0.2025,0.3265,0.6202
2187,D2018_02_25_S00434_I0776,E6,2652,0.1881,0.3249,0.5789
2188,D2018_02_25_S00434_I0776,E6,9716,,0.5686,
