,Batch,ID,Time,Embryo,Zona,Ratio
2178,D2018_02_25_S00434_I0776,E6,5005,0.1826,0.3084,0.5921
2179,D2018_02_25_S00434_I0776,E6,3217,0.1803,0.3017,0.5976
2180,D2018_02_25_S00434_I0776,E6,8382,0.3341,0.3980,0.8394
2181,D2018_02_25_S00434_I0776,E6,1639,0.1807,0.3067,0.5892
2182,D2018_02_25_S00434_I0776,E6,5266,0.1843,0.3057,0.6029
2183,D2018_02_25_S00434_I0776,E6,8726,0.3075,0.3992,0.7703
2184,D2018_02_25_S00434_I0776,E6,5436,0.1837,0.3079,0.5966
2185,D2018_02_25_S00434_I0776,E6,3197,0.1802,0.3004,0.5999
2186,D2018_02_25_S00434_I0776,E6,4415,0.1833,0.3072,0.5967
2187,D2018_02_25_S00434_I0776,E6,2652,0.1810,0.3064,0.5907
2188,D2018_02_25_S00434_I0776,E6,9716,0.4714,0.5555,0.8486
2189,D2018_02_25_S00434_I0776,E6,6431,0.1812,0.3075,0.5893
2190,D2018_02_25_S00434_I0776,E6,8856,0.3901,0.5107,0.7639
2191,D2018_02_25_S00434_I0776,E6,4077,0.1841,0.3096,0.5946
2192,D2018_02_25_S00434_I0776,E6,6561,0.1836,0.3081,0.5959
2193,D2018_02_25_S00434_I0776,E6,8576,0.3171,0.3596,0.8818
2194,D2018_02_25_S00434_I0776,E6,7917,0.3324,0.4063,0.8181
2195,D2018_02_25_S00434_I0776,E6,8137,0.2487,0.3484,0.7138
2196,D2018_02_25_S00434_I0776,E6,7256,0.2331,0.3423,0.6810
2197,D2018_02_25_S00434_I0776,E6,6927,0.1872,0.3085,0.6068
2198,D2018_02_25_S00434_I0776,E6,8706,0.2999,0.3432,0.8738
2199,D2018_02_25_S00434_I0776,E6,3917,0.1826,0.3072,0.5944
2200,D2018_02_25_S00434_I0776,E6,5861,0.1777,0.3080,0.5769
2201,D2018_02_25_S00434_I0776,E6,9327,0.4784,0.5545,0.8628
2202,D2018_02_25_S00434_I0776,E6,3497,0.1809,0.3066,0.5900
2203,D2018_02_25_S00434_I0776,E6,8927,0.4702,0.5419,0.8677
2204,D2018_02_25_S00434_I0776,E6,9107,0.5033,0.5859,0.8590
2205,D2018_02_25_S00434_I0776,E6,2409,0.1828,0.3069,0.5956
2206,D2018_02_25_S00434_I0776,E6,2339,0.1843,0.3046,0.6051
2207,D2018_02_25_S00434_I0776,E6,7727,0.2991,0.3797,0.7877
2208,D2018_02_25_S00434_I0776,E6,9157,0.4325,0.5184,0.8343
2209,D2018_02_25_S00434_I0776,E6,5476,0.1834,0.3098,0.5920
2210,D2018_02_25_S00434_I0776,E6,2209,0.1806,0.3039,0.5943
2211,D2018_02_25_S00434_I0776,E6,3287,0.1811,0.3050,0.5938
2212,D2018_02_25_S00434_I0776,E6,3037,0.1810,0.3026,0.5981
2213,D2018_02_25_S00434_I0776,E6,9597,0.4647,0.5470,0.8495
2214,D2018_02_25_S00434_I0776,E6,7091,0.2126,0.3322,0.6400
2215,D2018_02_25_S00434_I0776,E6,3457,0.1815,0.3067,0.5918
2216,D2018_02_25_S00434_I0776,E6,4305,0.1830,0.3115,0.5875
2217,D2018_02_25_S00434_I0776,E6,5075,0.1842,0.3080,0.5981
2218,D2018_02_25_S00434_I0776,E6,1649,0.1805,0.3067,0.5885
2219,D2018_02_25_S00434_I0776,E6,4247,0.1835,0.3087,0.5944
2220,D2018_02_25_S00434_I0776,E6,4177,0.1827,0.3049,0.5992
2221,D2018_02_25_S00434_I0776,E6,4885,0.1829,0.3047,0.6003
2222,D2018_02_25_S00434_I0776,E6,1138,0.1771,0.3080,0.5750
2223,D2018_02_25_S00434_I0776,E6,3487,0.1810,0.3067,0.5902
2224,D2018_02_25_S00434_I0776,E6,7607,0.2532,0.3509,0.7216
2225,D2018_02_25_S00434_I0776,E6,8656,0.2809,0.3292,0.8533
2226,D2018_02_25_S00434_I0776,E6,7176,0.2173,0.3321,0.6543
2227,D2018_02_25_S00434_I0776,E6,9137,0.4869,0.5636,0.8639
2228,D2018_02_25_S00434_I0776,E6,6251,0.1785,0.3059,0.5835
2229,D2018_02_25_S00434_I0776,E6,7887,0.3338,0.4009,0.8326
2230,D2018_02_25_S00434_I0776,E6,8596,0.3251,0.3715,0.8751
2231,D2018_02_25_S00434_I0776,E6,4865,0.1833,0.3050,0.6010
2232,D2018_02_25_S00434_I0776,E6,7697,0.2866,0.3711,0.7723
2233,D2018_02_25_S00434_I0776,E6,1659,0.1828,0.3086,0.5924
2234,D2018_02_25_S00434_I0776,E6,5446,0.1825,0.3102,0.5883
2235,D2018_02_25_S00434_I0776,E6,3947,0.1835,0.3044,0.6028
2236,D2018_02_25_S00434_I0776,E6,9477,0.4666,0.5477,0.8519
2237,D2018_02_25_S00434_I0776,E6,6471,0.1822,0.3087,0.5902
2238,D2018_02_25_S00434_I0776,E6,2562,0.1842,0.3069,0.6002
2239,D2018_02_25_S00434_I0776,E6,6827,0.1923,0.3143,0.6118
2240,D2018_02_25_S00434_I0776,E6,3617,0.1796,0.3063,0.5864
2241,D2018_02_25_S00434_I0776,E6,2767,0.1803,0.3068,0.5877
2242,D2018_02_25_S00434_I0776,E6,3317,0.1789,0.3047,0.5871
2243,D2018_02_25_S00434_I0776,E6,4985,0.1830,0.3066,0.5969
2244,D2018_02_25_S00434_I0776,E6,7226,0.2270,0.3383,0.6710
2245,D2018_02_25_S00434_I0776,E6,3097,0.1829,0.3056,0.5985
2246,D2018_02_25_S00434_I0776,E6,4525,0.1845,0.3096,0.5959
2247,D2018_02_25_S00434_I0776,E6,5676,0.1810,0.3065,0.5905
2248,D2018_02_25_S00434_I0776,E6,6171,0.1770,0.3068,0.5769
2249,D2018_02_25_S00434_I0776,E6,1258,0.1793,0.3073,0.5835
2250,D2018_02_25_S00434_I0776,E6,8446,0.3097,0.3855,0.8034
2251,D2018_02_25_S00434_I0776,E6,9397,0.4681,0.5446,0.8595
2252,D2018_02_25_S00434_I0776,E6,9097,0.5034,0.5789,0.8696
2253,D2018_02_25_S00434_I0776,E6,2572,0.1830,0.3071,0.5959
2254,D2018_02_25_S00434_I0776,E6,4775,0.1851,0.3052,0.6065
2255,D2018_02_25_S00434_I0776,E6,9666,0.4772,0.5504,0.8670
2256,D2018_02_25_S00434_I0776,E6,9457,0.4592,0.5411,0.8486
2257,D2018_02_25_S00434_I0776,E6,2662,0.1821,0.3064,0.5943
2258,D2018_02_25_S00434_I0776,E6,5216,0.1843,0.3047,0.6049
2259,D2018_02_25_S00434_I0776,E6,6001,0.1774,0.3062,0.5794
2260,D2018_02_25_S00434_I0776,E6,5356,0.1817,0.3057,0.5944
2261,D2018_02_25_S00434_I0776,E6,3737,0.1812,0.3080,0.5883
2262,D2018_02_25_S00434_I0776,E6,3517,0.1805,0.3076,0.5868
2263,D2018_02_25_S00434_I0776,E6,1489,0.1775,0.3069,0.5784
2264,D2018_02_25_S00434_I0776,E6,9417,0.4853,0.5532,0.8773
2265,D2018_02_25_S00434_I0776,E6,8192,0.2455,0.3452,0.7112
2266,D2018_02_25_S00434_I0776,E6,3907,0.1830,0.3055,0.5990
2267,D2018_02_25_S00434_I0776,E6,1198,0.1769,0.3058,0.5785
2268,D2018_02_25_S00434_I0776,E6,6071,0.1782,0.3069,0.5806
2269,D2018_02_25_S00434_I0776,E6,9057,0.4982,0.5414,0.9202
2270,D2018_02_25_S00434_I0776,E6,8816,0.3389,0.3911,0.8665
2271,D2018_02_25_S00434_I0776,E6,2089,0.1813,0.3072,0.5902
2272,D2018_02_25_S00434_I0776,E6,8436,0.3058,0.3466,0.8823
2273,D2018_02_25_S00434_I0776,E6,8886,0.4066,0.5096,0.7979
2274,D2018_02_25_S00434_I0776,E6,4735,0.1858,0.3085,0.6023
2275,D2018_02_25_S00434_I0776,E6,1579,0.1789,0.3037,0.5891
2276,D2018_02_25_S00434_I0776,E6,3657,0.1791,0.3078,0.5819
2277,D2018_02_25_S00434_I0776,E6,1408,0.1777,0.3047,0.5832
2278,D2018_02_25_S00434_I0776,E6,1889,0.1801,0.3050,0.5905
2279,D2018_02_25_S00434_I0776,E6,1178,0.1775,0.3055,0.5810
2280,D2018_02_25_S00434_I0776,E6,4855,0.1833,0.3051,0.6008
2281,D2018_02_25_S00434_I0776,E6,3767,0.1818,0.3063,0.5935
2282,D2018_02_25_S00434_I0776,E6,5386,0.1824,0.3064,0.5953
2283,D2018_02_25_S00434_I0776,E6,5366,0.1827,0.3050,0.5990
2284,D2018_02_25_S00434_I0776,E6,2469,0.1835,0.3032,0.6052
2285,D2018_02_25_S00434_I0776,E6,8566,0.3200,0.3561,0.8986
2286,D2018_02_25_S00434_I0776,E6,1368,0.1769,0.3054,0.5792
2287,D2018_02_25_S00434_I0776,E6,3897,0.1815,0.3063,0.5926
2288,D2018_02_25_S00434_I0776,E6,5486,0.1845,0.3114,0.5925
2289,D2018_02_25_S00434_I0776,E6,2716,0.1831,0.3095,0.5916
2290,D2018_02_25_S00434_I0776,E6,2736,0.1840,0.3095,0.5945
2291,D2018_02_25_S00434_I0776,E6,4375,0.1832,0.3075,0.5958
2292,D2018_02_25_S00434_I0776,E6,7021,0.1976,0.3215,0.6146
2293,D2018_02_25_S00434_I0776,E6,8177,0.2428,0.3451,0.7036
2294,D2018_02_25_S00434_I0776,E6,1589,0.1794,0.3048,0.5886
2295,D2018_02_25_S00434_I0776,E6,8097,0.2561,0.3549,0.7216
2296,D2018_02_25_S00434_I0776,E6,5696,0.1794,0.3047,0.5888
2297,D2018_02_25_S00434_I0776,E6,8342,0.3072,0.3863,0.7952
2298,D2018_02_25_S00434_I0776,E6,9087,0.5015,0.5778,0.8679
2299,D2018_02_25_S00434_I0776,E6,3047,0.1831,0.3030,0.6043
2300,D2018_02_25_S00434_I0776,E6,8157,0.2435,0.3473,0.7011
2301,D2018_02_25_S00434_I0776,E6,7357,0.2567,0.3526,0.7280
2302,D2018_02_25_S00434_I0776,E6,4845,0.1828,0.3061,0.5972
2303,D2018_02_25_S00434_I0776,E6,1518,0.1811,0.3056,0.5926
2304,D2018_02_25_S00434_I0776,E6,6967,0.1921,0.3105,0.6187
2305,D2018_02_25_S00434_I0776,E6,5776,0.1816,0.3041,0.5972
2306,D2018_02_25_S00434_I0776,E6,7497,0.2750,0.3652,0.7530
2307,D2018_02_25_S00434_I0776,E6,6977,0.1924,0.3111,0.6185
2308,D2018_02_25_S00434_I0776,E6,9167,0.4123,0.5076,0.8123
2309,D2018_02_25_S00434_I0776,E6,4675,0.1844,0.3088,0.5972
2310,D2018_02_25_S00434_I0776,E6,2459,0.1841,0.3053,0.6030
2311,D2018_02_25_S00434_I0776,E6,1859,0.1798,0.3069,0.5859
2312,D2018_02_25_S00434_I0776,E6,2787,0.1805,0.3073,0.5874
2313,D2018_02_25_S00434_I0776,E6,4167,0.1828,0.3050,0.5993
2314,D2018_02_25_S00434_I0776,E6,6271,0.1780,0.3066,0.5806
2315,D2018_02_25_S00434_I0776,E6,1398,0.1778,0.3054,0.5822
2316,D2018_02_25_S00434_I0776,E6,2897,0.1825,0.3057,0.5970
2317,D2018_02_25_S00434_I0776,E6,4695,0.1845,0.3074,0.6002
2318,D2018_02_25_S00434_I0776,E6,7947,0.2810,0.3590,0.7827
2319,D2018_02_25_S00434_I0776,E6,9367,0.4641,0.5395,0.8602
2320,D2018_02_25_S00434_I0776,E6,8686,0.2921,0.3397,0.8599
2321,D2018_02_25_S00434_I0776,E6,6421,0.1799,0.3093,0.5816
2322,D2018_02_25_S00434_I0776,E6,4365,0.1841,0.3080,0.5977
2323,D2018_02_25_S00434_I0776,E6,8546,0.3134,0.3519,0.8906
2324,D2018_02_25_S00434_I0776,E6,3387,0.1805,0.3035,0.5947
2325,D2018_02_25_S00434_I0776,E6,8776,0.3353,0.3759,0.8920
2326,D2018_02_25_S00434_I0776,E6,3867,0.1828,0.3045,0.6003
2327,D2018_02_25_S00434_I0776,E6,6011,0.1769,0.3085,0.5734
2328,D2018_02_25_S00434_I0776,E6,6151,0.1788,0.3061,0.5841
2329,D2018_02_25_S00434_I0776,E6,2937,0.1838,0.3021,0.6084
2330,D2018_02_25_S00434_I0776,E6,9237,0.4259,0.5238,0.8131
2331,D2018_02_25_S00434_I0776,E6,5276,0.1841,0.3052,0.6032
2332,D2018_02_25_S00434_I0776,E6,2059,0.1769,0.3062,0.5777
2333,D2018_02_25_S00434_I0776,E6,7397,0.2676,0.3558,0.7521
2334,D2018_02_25_S00434_I0776,E6,8312,0.2900,0.3739,0.7756
2335,D2018_02_25_S00434_I0776,E6,5646,0.1800,0.3059,0.5884
2336,D2018_02_25_S00434_I0776,E6,3717,0.1808,0.3086,0.5859
2337,D2018_02_25_S00434_I0776,E6,3977,0.1848,0.3072,0.6016
2338,D2018_02_25_S00434_I0776,E6,3567,0.1801,0.3077,0.5853
2339,D2018_02_25_S00434_I0776,E6,1539,0.1785,0.3045,0.5862
2340,D2018_02_25_S00434_I0776,E6,7577,0.2650,0.3546,0.7473
2341,D2018_02_25_S00434_I0776,E6,5035,0.1841,0.3067,0.6003
2342,D2018_02_25_S00434_I0776,E6,6231,0.1782,0.3083,0.5780
2343,D2018_02_25_S00434_I0776,E6,9147,0.5018,0.5728,0.8760
2344,D2018_02_25_S00434_I0776,E6,1679,0.1806,0.3069,0.5885
2345,D2018_02_25_S00434_I0776,E6,8057,0.3147,0.3831,0.8215
2346,D2018_02_25_S00434_I0776,E6,2847,0.1831,0.3057,0.5990
2347,D2018_02_25_S00434_I0776,E6,1508,0.1780,0.3077,0.5785
2348,D2018_02_25_S00434_I0776,E6,4087,0.1834,0.3092,0.5931
2349,D2018_02_25_S00434_I0776,E6,7286,0.2409,0.3443,0.6997
2350,D2018_02_25_S00434_I0776,E6,8997,0.5028,0.5853,0.8590
2351,D2018_02_25_S00434_I0776,E6,9207,0.4171,0.4704,0.8867
2352,D2018_02_25_S00434_I0776,E6,7216,0.2228,0.3385,0.6582
2353,D2018_02_25_S00434_I0776,E6,4925,0.1824,0.3074,0.5934
2354,D2018_02_25_S00434_I0776,E6,1128,0.1761,0.3076,0.5725
2355,D2018_02_25_S00434_I0776,E6,3187,0.1801,0.2978,0.6048
2356,D2018_02_25_S00434_I0776,E6,7336,0.2510,0.3521,0.7129
2357,D2018_02_25_S00434_I0776,E6,4685,0.1841,0.3092,0.5954
2358,D2018_02_25_S00434_I0776,E6,7487,0.2734,0.3625,0.7542
2359,D2018_02_25_S00434_I0776,E6,6331,0.1801,0.3062,0.5882
2360,D2018_02_25_S00434_I0776,E6,5786,0.1833,0.3036,0.6038
2361,D2018_02_25_S00434_I0776,E6,6381,0.1804,0.3084,0.5850
2362,D2018_02_25_S00434_I0776,E6,9731,0.5579,0.6372,0.8755
2363,D2018_02_25_S00434_I0776,E6,4315,0.1842,0.3112,0.5919
2364,D2018_02_25_S00434_I0776,E6,6161,0.1790,0.3055,0.5859
2365,D2018_02_25_S00434_I0776,E6,1899,0.1792,0.3053,0.5870
2366,D2018_02_25_S00434_I0776,E6,6211,0.1766,0.3079,0.5736
2367,D2018_02_25_S00434_I0776,E6,6641,0.1836,0.3090,0.5942
2368,D2018_02_25_S00434_I0776,E6,8846,0.3773,0.5119,0.7371
2369,D2018_02_25_S00434_I0776,E6,6511,0.1833,0.3059,0.5992
2370,D2018_02_25_S00434_I0776,E6,1268,0.1763,0.3070,0.5743
2371,D2018_02_25_S00434_I0776,E6,5316,0.1834,0.3045,0.6023
2372,D2018_02_25_S00434_I0776,E6,7266,0.2353,0.3417,0.6886
2373,D2018_02_25_S00434_I0776,E6,4965,0.1837,0.3059,0.6005
2374,D2018_02_25_S00434_I0776,E6,7567,0.2851,0.3694,0.7718
2375,D2018_02_25_S00434_I0776,E6,2379,0.1832,0.3042,0.6022
2376,D2018_02_25_S00434_I0776,E6,1759,0.1819,0.3058,0.5948
2377,D2018_02_25_S00434_I0776,E6,9537,0.4668,0.5506,0.8478
2378,D2018_02_25_S00434_I0776,E6,8826,0.3533,0.3962,0.8917
2379,D2018_02_25_S00434_I0776,E6,1919,0.1800,0.3073,0.5857
2380,D2018_02_25_S00434_I0776,E6,2239,0.1824,0.3044,0.5992
2381,D2018_02_25_S00434_I0776,E6,7070,0.2091,0.3301,0.6334
2382,D2018_02_25_S00434_I0776,E6,1478,0.1805,0.3056,0.5906
2383,D2018_02_25_S00434_I0776,E6,5931,0.1772,0.3064,0.5783
2384,D2018_02_25_S00434_I0776,E6,7206,0.2218,0.3380,0.6562
2385,D2018_02_25_S00434_I0776,E6,2119,0.1832,0.3068,0.5971
2386,D2018_02_25_S00434_I0776,E6,2319,0.1845,0.3049,0.6051
2387,D2018_02_25_S00434_I0776,E6,3357,0.1791,0.3022,0.5927
2388,D2018_02_25_S00434_I0776,E6,6857,0.1952,0.3136,0.6224
2389,D2018_02_25_S00434_I0776,E6,5811,0.1799,0.3042,0.5914
2390,D2018_02_25_S00434_I0776,E6,3447,0.1818,0.3066,0.5930
2391,D2018_02_25_S00434_I0776,E6,8806,0.3513,0.4828,0.7276
2392,D2018_02_25_S00434_I0776,E6,5576,0.1838,0.3071,0.5985
2393,D2018_02_25_S00434_I0776,E6,5155,0.1831,0.3077,0.5951
2394,D2018_02_25_S00434_I0776,E6,8037,0.3028,0.3762,0.8049
2395,D2018_02_25_S00434_I0776,E6,3147,0.1822,0.3028,0.6017
2396,D2018_02_25_S00434_I0776,E6,6917,0.1870,0.3086,0.6060
2397,D2018_02_25_S00434_I0776,E6,4595,0.1845,0.3070,0.6010
2398,D2018_02_25_S00434_I0776,E6,6958,0.1900,0.3096,0.6137
2399,D2018_02_25_S00434_I0776,E6,2509,0.1828,0.3058,0.5978
2400,D2018_02_25_S00434_I0776,E6,4706,0.1854,0.3087,0.6006
2401,D2018_02_25_S00434_I0776,E6,9656,0.4825,0.5556,0.8684
2402,D2018_02_25_S00434_I0776,E6,8017,0.2923,0.3741,0.7813
2403,D2018_02_25_S00434_I0776,E6,7637,0.2653,0.3553,0.7467
2404,D2018_02_25_S00434_I0776,E6,3987,0.1867,0.3089,0.6044
2405,D2018_02_25_S00434_I0776,E6,1849,0.1815,0.3081,0.5891
2406,D2018_02_25_S00434_I0776,E6,4725,0.1845,0.3103,0.5946
2407,D2018_02_25_S00434_I0776,E6,8322,0.2983,0.3778,0.7896
2408,D2018_02_25_S00434_I0776,E6,9696,0.4727,0.5517,0.8568
2409,D2018_02_25_S00434_I0776,E6,7937,0.2848,0.3626,0.7854
2410,D2018_02_25_S00434_I0776,E6,2029,0.1798,0.3049,0.5897
2411,D2018_02_25_S00434_I0776,E6,3747,0.1802,0.3077,0.5856
2412,D2018_02_25_S00434_I0776,E6,2489,0.1823,0.3043,0.5991
2413,D2018_02_25_S00434_I0776,E6,6787,0.1880,0.3098,0.6068
2414,D2018_02_25_S00434_I0776,E6,9747,0.5631,0.6371,0.8838
2415,D2018_02_25_S00434_I0776,E6,7677,0.2841,0.3667,0.7747
2416,D2018_02_25_S00434_I0776,E6,3077,0.1838,0.3066,0.5995
2417,D2018_02_25_S00434_I0776,E6,5125,0.1851,0.3057,0.6055
2418,D2018_02_25_S00434_I0776,E6,2522,0.1824,0.3068,0.5945
2419,D2018_02_25_S00434_I0776,E6,7121,0.2201,0.3337,0.6596
2420,D2018_02_25_S00434_I0776,E6,8676,0.2811,0.3369,0.8344
2421,D2018_02_25_S00434_I0776,E6,4267,0.1844,0.3081,0.5985
2422,D2018_02_25_S00434_I0776,E6,7111,0.2177,0.3339,0.6520
2423,D2018_02_25_S00434_I0776,E6,6581,0.1832,0.3089,0.5931
2424,D2018_02_25_S00434_I0776,E6,9187,0.4149,0.5079,0.8169
2425,D2018_02_25_S00434_I0776,E6,1789,0.1819,0.3061,0.5943
2426,D2018_02_25_S00434_I0776,E6,5636,0.1812,0.3075,0.5893
2427,D2018_02_25_S00434_I0776,E6,2706,0.1827,0.3098,0.5897
2428,D2018_02_25_S00434_I0776,E6,1418,0.1768,0.3067,0.5765
2429,D2018_02_25_S00434_I0776,E6,6897,0.1885,0.3097,0.6087
2430,D2018_02_25_S00434_I0776,E6,4257,0.1845,0.3065,0.6020
2431,D2018_02_25_S00434_I0776,E6,7417,0.2716,0.3610,0.7524
2432,D2018_02_25_S00434_I0776,E6,1318,0.1764,0.3067,0.5752
2433,D2018_02_25_S00434_I0776,E6,8362,0.3222,0.3961,0.8134
2434,D2018_02_25_S00434_I0776,E6,8352,0.3155,0.3881,0.8129
2435,D2018_02_25_S00434_I0776,E6,4157,0.1822,0.3052,0.5970
2436,D2018_02_25_S00434_I0776,E6,2927,0.1832,0.3041,0.6024
2437,D2018_02_25_S00434_I0776,E6,2582,0.1818,0.3082,0.5899
2438,D2018_02_25_S00434_I0776,E6,7141,0.2224,0.3355,0.6629
2439,D2018_02_25_S00434_I0776,E6,4465,0.1838,0.3087,0.5954
2440,D2018_02_25_S00434_I0776,E6,2967,0.1819,0.3039,0.5986
2441,D2018_02_25_S00434_I0776,E6,9706,0.4776,0.5499,0.8685
2442,D2018_02_25_S00434_I0776,E6,1869,0.1806,0.3044,0.5933
2443,D2018_02_25_S00434_I0776,E6,7447,0.2819,0.3655,0.7713
2444,D2018_02_25_S00434_I0776,E6,4485,0.1842,0.3105,0.5932
2445,D2018_02_25_S00434_I0776,E6,3547,0.1807,0.3065,0.5896
2446,D2018_02_25_S00434_I0776,E6,6281,0.1787,0.3071,0.5819
2447,D2018_02_25_S00434_I0776,E6,3687,0.1815,0.3039,0.5972
2448,D2018_02_25_S00434_I0776,E6,2532,0.1828,0.3067,0.5960
2449,D2018_02_25_S00434_I0776,E6,4765,0.1850,0.3070,0.6026
2450,D2018_02_25_S00434_I0776,E6,8946,0.4892,0.5636,0.8680
2451,D2018_02_25_S00434_I0776,E6,8666,0.2817,0.3348,0.8414
2452,D2018_02_25_S00434_I0776,E6,7797,0.3215,0.3867,0.8314
2453,D2018_02_25_S00434_I0776,E6,8302,0.2823,0.3718,0.7593
2454,D2018_02_25_S00434_I0776,E6,3957,0.1841,0.3060,0.6016
2455,D2018_02_25_S00434_I0776,E6,5136,0.1844,0.3061,0.6024
2456,D2018_02_25_S00434_I0776,E6,3697,0.1816,0.3085,0.5887
2457,D2018_02_25_S00434_I0776,E6,9676,0.4804,0.5544,0.8665
2458,D2018_02_25_S00434_I0776,E6,6081,0.1779,0.3073,0.5789
2459,D2018_02_25_S00434_I0776,E6,7667,0.2790,0.3633,0.7680
2460,D2018_02_25_S00434_I0776,E6,6817,0.1915,0.3136,0.6107
2461,D2018_02_25_S00434_I0776,E6,2439,0.1838,0.3051,0.6024
2462,D2018_02_25_S00434_I0776,E6,6611,0.1856,0.3048,0.6089
2463,D2018_02_25_S00434_I0776,E6,5831,0.1793,0.3069,0.5842
2464,D2018_02_25_S00434_I0776,E6,7717,0.2938,0.3775,0.7783
2465,D2018_02_25_S00434_I0776,E6,6191,0.1783,0.3067,0.5813
2466,D2018_02_25_S00434_I0776,E6,4147,0.1837,0.3048,0.6027
2467,D2018_02_25_S00434_I0776,E6,9117,0.5063,0.5900,0.8581
2468,D2018_02_25_S00434_I0776,E6,7186,0.2186,0.3350,0.6525
2469,D2018_02_25_S00434_I0776,E6,8107,0.2545,0.3533,0.7204
2470,D2018_02_25_S00434_I0776,E6,1298,0.1768,0.3067,0.5765
2471,D2018_02_25_S00434_I0776,E6,6181,0.1776,0.3070,0.5785
2472,D2018_02_25_S00434_I0776,E6,1558,0.1799,0.3061,0.5877
2473,D2018_02_25_S00434_I0776,E6,7326,0.2495,0.3488,0.7153
2474,D2018_02_25_S00434_I0776,E6,4805,0.1834,0.3086,0.5943
2475,D2018_02_25_S00434_I0776,E6,4047,0.1832,0.3072,0.5964
2476,D2018_02_25_S00434_I0776,E6,6847,0.1936,0.3137,0.6172
2477,D2018_02_25_S00434_I0776,E6,6311,0.1798,0.3081,0.5836
2478,D2018_02_25_S00434_I0776,E6,7977,0.2861,0.3622,0.7899
2479,D2018_02_25_S00434_I0776,E6,6141,0.1792,0.3047,0.5881
2480,D2018_02_25_S00434_I0776,E6,8977,0.4967,0.5736,0.8659
2481,D2018_02_25_S00434_I0776,E6,9347,0.4378,0.5233,0.8366
2482,D2018_02_25_S00434_I0776,E6,1148,0.1769,0.3052,0.5796
2483,D2018_02_25_S00434_I0776,E6,4127,0.1828,0.3070,0.5954
2484,D2018_02_25_S00434_I0776,E6,5821,0.1790,0.3059,0.5852
2485,D2018_02_25_S00434_I0776,E6,4197,0.1844,0.3065,0.6016
2486,D2018_02_25_S00434_I0776,E6,7597,0.2587,0.3531,0.7327
2487,D2018_02_25_S00434_I0776,E6,3327,0.1807,0.3026,0.5972
2488,D2018_02_25_S00434_I0776,E6,6937,0.1889,0.3070,0.6153
2489,D2018_02_25_S00434_I0776,E6,4395,0.1840,0.3090,0.5955
2490,D2018_02_25_S00434_I0776,E6,6351,0.1800,0.3086,0.5833
2491,D2018_02_25_S00434_I0776,E6,5841,0.1800,0.3058,0.5886
2492,D2018_02_25_S00434_I0776,E6,7957,0.2805,0.3599,0.7794
2493,D2018_02_25_S00434_I0776,E6,9487,0.4785,0.5480,0.8732
2494,D2018_02_25_S00434_I0776,E6,1109,0.1758,0.3091,0.5687
2495,D2018_02_25_S00434_I0776,E6,1969,0.1825,0.3081,0.5923
2496,D2018_02_25_S00434_I0776,E6,4017,0.1853,0.3083,0.6010
2497,D2018_02_25_S00434_I0776,E6,6111,0.1778,0.3095,0.5745
2498,D2018_02_25_S00434_I0776,E6,1809,0.1809,0.3058,0.5916
2499,D2018_02_25_S00434_I0776,E6,6591,0.1834,0.3069,0.5976
2500,D2018_02_25_S00434_I0776,E6,7737,0.3036,0.3795,0.8000
2501,D2018_02_25_S00434_I0776,E6,5716,0.1811,0.3080,0.5880
2502,D2018_02_25_S00434_I0776,E6,4995,0.1837,0.3070,0.5984
2503,D2018_02_25_S00434_I0776,E6,2109,0.1841,0.3063,0.6010
2504,D2018_02_25_S00434_I0776,E6,8987,0.5096,0.5864,0.8690
2505,D2018_02_25_S00434_I0776,E6,7877,0.3318,0.4027,0.8239
2506,D2018_02_25_S00434_I0776,E6,2429,0.1833,0.3050,0.6010
2507,D2018_02_25_S00434_I0776,E6,7657,0.2759,0.3623,0.7615
2508,D2018_02_25_S00434_I0776,E6,7617,0.2577,0.3508,0.7346
2509,D2018_02_25_S00434_I0776,E6,2249,0.1842,0.3054,0.6031
2510,D2018_02_25_S00434_I0776,E6,1348,0.1771,0.3076,0.5757
2511,D2018_02_25_S00434_I0776,E6,4435,0.1843,0.3074,0.5995
2512,D2018_02_25_S00434_I0776,E6,7131,0.2221,0.3363,0.6604
2513,D2018_02_25_S00434_I0776,E6,2907,0.1818,0.3049,0.5963
2514,D2018_02_25_S00434_I0776,E6,4295,0.1824,0.3100,0.5884
2515,D2018_02_25_S00434_I0776,E6,3177,0.1798,0.2992,0.6009
2516,D2018_02_25_S00434_I0776,E6,7827,0.3259,0.3918,0.8318
2517,D2018_02_25_S00434_I0776,E6,1288,0.1769,0.3069,0.5764
2518,D2018_02_25_S00434_I0776,E6,8282,0.2691,0.3610,0.7454
2519,D2018_02_25_S00434_I0776,E6,2977,0.1817,0.3033,0.5991
2520,D2018_02_25_S00434_I0776,E6,7276,0.2381,0.3446,0.6909
2521,D2018_02_25_S00434_I0776,E6,2159,0.1828,0.3070,0.5954
2522,D2018_02_25_S00434_I0776,E6,1699,0.1808,0.3105,0.5823
2523,D2018_02_25_S00434_I0776,E6,6241,0.1775,0.3070,0.5782
2524,D2018_02_25_S00434_I0776,E6,3727,0.1810,0.3088,0.5861
2525,D2018_02_25_S00434_I0776,E6,2747,0.1809,0.3076,0.5881
2526,D2018_02_25_S00434_I0776,E6,6371,0.1800,0.3090,0.5825
